BCCIP_HepG2_5	0.25	0.25	0.25	0.25	0.5	0.5	0.416667	0.194444	0.194444	0.194444	0.388889	0.611111	0.074074	0.074074	0.777778	0.074074	0.851852	0.148148	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0.833333	0.055556	0.055556	0.055556	0.111111	0.888889	0.175926	0.175926	0.472222	0.175926	0.648148	0.351852	0.25	0.25	0.25	0.25	0.5	0.5
C17ORF85_HEK293_1	0.25	0.25	0.25	0.25	0.5	0.5	0.206522	0.293478	0.26087	0.23913	0.429348	0.570652	0.11413	0.646739	0.103261	0.13587	0.923913	0.076087	0.07337	0.779891	0.0625	0.084239	0.923913	0.076087	0.076087	0.141304	0.043478	0.73913	0.945652	0.054348	0.032609	0.815217	0.065217	0.086957	0.945652	0.054348	0.021739	0.891304	0.054348	0.032609	0.978261	0.021739	0.163043	0.195652	0.184783	0.456522	0.929348	0.070652	0.222826	0.331522	0.233696	0.211957	0.423913	0.576087	0.241848	0.263587	0.241848	0.252717	0.5	0.5
C17ORF85_HEK293_2	0.255814	0.255814	0.255814	0.232558	0.5	0.5	0.377907	0.215116	0.215116	0.19186	0.593023	0.406977	0.052326	0.052326	0.656977	0.238372	0.790698	0.209302	0	0.023256	0.953488	0.023256	0.930233	0.069767	0.744186	0.116279	0.069767	0.069767	0.953488	0.046512	0.046512	0.069767	0.790698	0.093023	0.930233	0.069767	0.110465	0.133721	0.738372	0.017442	1	0	0.244186	0.127907	0.081395	0.546512	0.139535	0.860465	0.267442	0.267442	0.197674	0.267442	0.476744	0.523256	0.25	0.25	0.25	0.25	0.5	0.5
C17ORF85_HEK293_3	0.303571	0.232143	0.232143	0.232143	0.5	0.5	0.267857	0.339286	0.196429	0.196429	0.446429	0.553571	0.276786	0.026786	0.133929	0.5625	0.892857	0.107143	0.071429	0.071429	0.821429	0.035714	1	0	0.142857	0.25	0.142857	0.464286	0.964286	0.035714	0.642857	0.178571	0.071429	0.107143	0.857143	0.142857	0.803571	0.089286	0.089286	0.017857	0.928571	0.071429	0.196429	0.089286	0.625	0.089286	0.946429	0.053571	0.294643	0.223214	0.258929	0.223214	0.392857	0.607143	0.25	0.25	0.25	0.25	0.5	0.5
C17ORF85_HEK293_4	0.25	0.25	0.25	0.25	0.5	0.5	0.221154	0.259615	0.298077	0.221154	0.557692	0.442308	0.913462	0.028846	0.028846	0.028846	0	1	0.923077	0	0.076923	0	0	1	0	0.115385	0.884615	0	0.038462	0.961538	1	0	0	0	0	1	0.846154	0.038462	0.038462	0.076923	0.076923	0.923077	0.644231	0.144231	0.144231	0.067308	0.057692	0.942308	0.298077	0.221154	0.259615	0.221154	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
C17ORF85_HEK293_5	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.204545	0.295455	0.25	0.409091	0.590909	0.136364	0.090909	0.727273	0.045455	0.136364	0.863636	1	0	0	0	0	1	0	0	0.863636	0.136364	1	0	0	0	1	0	0.954545	0.045455	1	0	0	0	0.954545	0.045455	0.090909	0.090909	0.727273	0.090909	0.818182	0.181818	0.204545	0.295455	0.295455	0.204545	0.454545	0.545455	0.25	0.25	0.25	0.25	0.5	0.5
C22ORF28_HEK293_1	0.255976	0.248008	0.248008	0.248008	0.5	0.5	0.265936	0.246016	0.238048	0.25	0.448207	0.551793	0.158367	0.14243	0.508964	0.190239	0.950199	0.049801	0.135458	0.482072	0.123506	0.258964	0.960159	0.039841	0.103586	0.075697	0.087649	0.733068	0.956175	0.043825	0.10757	0.099602	0.541833	0.250996	0.960159	0.039841	0.093625	0.085657	0.13745	0.683267	0.968127	0.031873	0.091633	0.111554	0.131474	0.665339	0.948207	0.051793	0.231076	0.23506	0.250996	0.282869	0.450199	0.549801	0.246016	0.242032	0.25	0.261952	0.5	0.5
C22ORF28_HEK293_2	0.262097	0.245968	0.245968	0.245968	0.5	0.5	0.235887	0.252016	0.252016	0.260081	0.419355	0.580645	0.183468	0.078629	0.078629	0.659274	0.927419	0.072581	0.114919	0.066532	0.671371	0.147177	0.975806	0.024194	0.120968	0.112903	0.66129	0.104839	0.983871	0.016129	0.516129	0.185484	0.129032	0.169355	0.951613	0.048387	0.189516	0.108871	0.141129	0.560484	0.967742	0.032258	0.215726	0.465726	0.118952	0.199597	0.919355	0.080645	0.268145	0.243952	0.243952	0.243952	0.427419	0.572581	0.256048	0.247984	0.247984	0.247984	0.5	0.5
C22ORF28_HEK293_3	0.25	0.25	0.25	0.25	0.5	0.5	0.24	0.25	0.23	0.28	0.455	0.545	0.185	0.105	0.095	0.615	0.975	0.025	0.2325	0.0625	0.0925	0.6125	0.96	0.04	0.23	0.11	0.12	0.54	0.99	0.01	0.1	0.06	0.11	0.73	0.94	0.06	0.11	0.1	0.69	0.1	0.97	0.03	0.21	0.11	0.15	0.53	0.955	0.045	0.245	0.265	0.255	0.235	0.475	0.525	0.2475	0.2475	0.2475	0.2575	0.5	0.5
C22ORF28_HEK293_4	0.242063	0.242063	0.257937	0.257937	0.5	0.5	0.257937	0.22619	0.242063	0.27381	0.444444	0.555556	0.079365	0.571429	0.190476	0.15873	0.944444	0.055556	0.130952	0.686508	0.146825	0.035714	0.936508	0.063492	0.142857	0.714286	0.079365	0.063492	0.968254	0.031746	0.253968	0.111111	0.047619	0.587302	0.952381	0.047619	0.166667	0.198413	0.563492	0.071429	0.936508	0.063492	0.166667	0.166667	0.595238	0.071429	0.944444	0.055556	0.25	0.281746	0.234127	0.234127	0.444444	0.555556	0.246032	0.261905	0.246032	0.246032	0.5	0.5
C22ORF28_HEK293_5	0.292453	0.235849	0.235849	0.235849	0.5	0.5	0.292453	0.235849	0.254717	0.216981	0.433962	0.566038	0.806604	0.127358	0.033019	0.033019	0.971698	0.028302	0.735849	0.132075	0.09434	0.037736	0.981132	0.018868	0.226415	0.169811	0.528302	0.075472	1	0	0.113208	0.132075	0.056604	0.698113	0.981132	0.018868	0.316038	0.165094	0.051887	0.466981	0.943396	0.056604	0.259434	0.20283	0.165094	0.372642	0.933962	0.066038	0.273585	0.235849	0.254717	0.235849	0.471698	0.528302	0.25	0.25	0.25	0.25	0.5	0.5
CAPRIN1_HEK293_1	0.25	0.25	0.25	0.25	0.5	0.5	0.182692	0.182692	0.182692	0.451923	0.557692	0.442308	0.067308	0.067308	0.067308	0.798077	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0.115385	0.884615	0	1	1	0	0	0	0	1	0.798077	0.067308	0.067308	0.067308	0.057692	0.942308	0.298077	0.182692	0.182692	0.336538	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CAPRIN1_HEK293_2	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5	0	0	0.130435	0.869565	0.913043	0.086957	0	0	0.130435	0.869565	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0.130435	0	0	0.869565	1	0	0.25	0.25	0.25	0.25	0.413043	0.586957	0.25	0.25	0.25	0.25	0.5	0.5
CAPRIN1_HEK293_3	0.25	0.25	0.25	0.25	0.5	0.5	0.4375	0.1875	0.1875	0.1875	0.5	0.5	0.8125	0.0625	0.0625	0.0625	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0.1875	0	0.8125	0	1	1	0	0	0	0	1	0.8125	0.0625	0.0625	0.0625	0	1	0.4375	0.1875	0.1875	0.1875	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CAPRIN1_HEK293_4	0.25	0.25	0.25	0.25	0.5	0.5	0.125	0.625	0.125	0.125	0.75	0.25	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0.125	0.125	0.125	0.625	0.25	0.75	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CAPRIN1_HEK293_5	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0.571429	0	0	0.428571	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF1_HEK293_1	0.25	0.25	0.25	0.25	0.5	0.5	0.193182	0.193182	0.284091	0.329545	0.545455	0.454545	0.045455	0.045455	0.045455	0.863636	0	1	0.136364	0.090909	0	0.772727	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0.090909	0	0	0.909091	0	1	0.056818	0.056818	0.056818	0.829545	0.045455	0.954545	0.204545	0.204545	0.386364	0.204545	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF1_HEK293_2	0.25	0.25	0.25	0.25	0.5	0.5	0.296875	0.171875	0.359375	0.171875	0.5	0.5	0.046875	0.859375	0.046875	0.046875	0	1	0	0	0.125	0.875	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0.125	0.875	0.265625	0.078125	0.078125	0.578125	0	1	0.203125	0.203125	0.390625	0.203125	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF1_HEK293_3	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5	0.214286	0.071429	0.214286	0.5	0.857143	0.142857	0.571429	0.285714	0.142857	0	0.857143	0.142857	0	0.142857	0	0.857143	1	0	0	0.142857	0.142857	0.714286	1	0	0	0.142857	0	0.857143	1	0	0	0.142857	0.142857	0.714286	1	0	0.321429	0.178571	0.178571	0.321429	0.357143	0.642857	0.25	0.25	0.25	0.25	0.5	0.5
CPSF1_HEK293_4	0.25	0.25	0.25	0.25	0.5	0.5	0.214286	0.357143	0.214286	0.214286	0.5	0.5	0.214286	0.071429	0.071429	0.642857	0.071429	0.928571	0	0.142857	0	0.857143	0	1	0	0	0	1	0	1	0	0	0.142857	0.857143	0	1	1	0	0	0	0	1	0.035714	0.035714	0.035714	0.892857	0	1	0.178571	0.178571	0.464286	0.178571	0.571429	0.428571	0.25	0.25	0.25	0.25	0.5	0.5
CPSF1_HEK293_5	0.25	0.25	0.25	0.25	0.5	0.5	0.291667	0.125	0.291667	0.291667	0.5	0.5	0	0	0	1	0.083333	0.916667	0.166667	0	0.833333	0	0.166667	0.833333	0	0	0	1	0.166667	0.833333	0	0	0	1	0	1	0	1	0	0	0.166667	0.833333	0.291667	0.125	0.125	0.458333	0	1	0.25	0.25	0.25	0.25	0.583333	0.416667	0.25	0.25	0.25	0.25	0.5	0.5
CPSF2_HEK293_1	0.25	0.25	0.25	0.25	0.5	0.5	0.214286	0.214286	0.214286	0.357143	0.5	0.5	0.828571	0.171429	0	0	1	0	0.085714	0.114286	0	0.8	1	0	0.628571	0.371429	0	0	1	0	0.085714	0	0	0.914286	1	0	0.685714	0.114286	0	0.2	0.914286	0.085714	0.035714	0.207143	0.035714	0.721429	1	0	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF2_HEK293_2	0.25	0.25	0.25	0.25	0.5	0.5	0.222222	0.222222	0.222222	0.333333	0.555556	0.444444	0.074074	0.074074	0.074074	0.777778	0	1	0.111111	0	0	0.888889	0	1	0	0.148148	0	0.851852	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0.175926	0.027778	0.027778	0.768519	0.055556	0.944444	0.324074	0.175926	0.175926	0.324074	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF2_HEK293_3	0.25	0.25	0.25	0.25	0.5	0.5	0.221154	0.336538	0.221154	0.221154	0.442308	0.557692	0.096154	0.096154	0.096154	0.711538	1	0	0	1	0	0	1	0	0.115385	0.653846	0	0.230769	1	0	0.115385	0.230769	0	0.653846	1	0	0	0.384615	0	0.615385	1	0	0.144231	0.144231	0.028846	0.682692	0.942308	0.057692	0.153846	0.307692	0.269231	0.269231	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF2_HEK293_4	0.25	0.25	0.25	0.25	0.5	0.5	0.352273	0.215909	0.215909	0.215909	0.5	0.5	0.068182	0.068182	0.068182	0.795455	0	1	0	0	0	1	0.181818	0.818182	1	0	0	0	0	1	0.181818	0.636364	0	0.181818	0	1	1	0	0	0	0	1	0.897727	0.034091	0.034091	0.034091	0	1	0.181818	0.318182	0.318182	0.181818	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF2_HEK293_5	0.25	0.25	0.25	0.25	0.5	0.5	0.2	0.2	0.2	0.4	0.5	0.5	0.0875	0.7375	0.0875	0.0875	0.075	0.925	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0.05	0.25	0.05	0.65	0	1	0.1625	0.3125	0.1625	0.3625	0.575	0.425	0.25	0.25	0.25	0.25	0.5	0.5
CPSF3_HEK293_1	0.239474	0.260526	0.239474	0.260526	0.5	0.5	0.239474	0.228947	0.281579	0.25	0.421053	0.578947	0.105263	0.263158	0.389474	0.242105	0.968421	0.031579	0.126316	0.6	0.105263	0.168421	0.915789	0.084211	0.063158	0.2	0.042105	0.694737	0.936842	0.063158	0.052632	0.189474	0.031579	0.726316	0.915789	0.084211	0.042105	0.684211	0.073684	0.2	0.936842	0.063158	0.084211	0.189474	0.073684	0.652632	0.921053	0.078947	0.25	0.25	0.260526	0.239474	0.468421	0.531579	0.239474	0.260526	0.25	0.25	0.5	0.5
CPSF3_HEK293_2	0.255682	0.232955	0.232955	0.278409	0.5	0.5	0.210227	0.301136	0.164773	0.323864	0.522727	0.477273	0.079545	0.102273	0.102273	0.715909	0.852273	0.147727	0.034091	0.761364	0.170455	0.034091	0.931818	0.068182	0.113636	0.840909	0	0.045455	0.954545	0.045455	0.136364	0.818182	0	0.045455	0.931818	0.068182	0.130682	0.721591	0.017045	0.130682	1	0	0.085227	0.153409	0.107955	0.653409	0.227273	0.772727	0.193182	0.284091	0.261364	0.261364	0.465909	0.534091	0.238636	0.261364	0.261364	0.238636	0.5	0.5
CPSF3_HEK293_3	0.23913	0.23913	0.23913	0.282609	0.5	0.5	0.380435	0.206522	0.206522	0.206522	0.434783	0.565217	0.282609	0.065217	0.065217	0.586957	0.956522	0.043478	0.695652	0.086957	0.086957	0.130435	0.913043	0.086957	0.26087	0.347826	0.043478	0.347826	0.913043	0.086957	0.73913	0.130435	0.043478	0.086957	0.869565	0.130435	0.097826	0.01087	0.054348	0.836957	0.869565	0.130435	0.565217	0.130435	0.130435	0.173913	0.934783	0.065217	0.271739	0.271739	0.228261	0.228261	0.456522	0.543478	0.25	0.25	0.25	0.25	0.5	0.5
CPSF3_HEK293_4	0.215909	0.261364	0.261364	0.261364	0.5	0.5	0.204545	0.204545	0.25	0.340909	0.522727	0.477273	0.090909	0.227273	0.136364	0.545455	0.954545	0.045455	0.022727	0.204545	0.022727	0.75	1	0	0	0	0	1	1	0	0	0.136364	0.818182	0.045455	0.863636	0.136364	0.125	0.034091	0.670455	0.170455	0.454545	0.545455	0.727273	0.090909	0.045455	0.136364	0.840909	0.159091	0.295455	0.159091	0.25	0.295455	0.5	0.5	0.227273	0.318182	0.227273	0.227273	0.5	0.5
CPSF3_HEK293_5	0.25	0.25	0.25	0.25	0.5	0.5	0.261905	0.261905	0.261905	0.214286	0.547619	0.452381	0.071429	0.119048	0.166667	0.642857	0.047619	0.952381	0	0	0.047619	0.952381	0.095238	0.904762	0.047619	0	0	0.952381	0.047619	0.952381	0	0	0	1	0.047619	0.952381	0.047619	0.047619	0.809524	0.095238	0.095238	0.904762	0.035714	0.035714	0.083333	0.845238	0.047619	0.952381	0.22619	0.22619	0.22619	0.321429	0.547619	0.452381	0.25	0.25	0.25	0.25	0.5	0.5
CPSF4_HEK293_1	0.25	0.25	0.25	0.25	0.5	0.5	0.238636	0.284091	0.238636	0.238636	0.477273	0.522727	0.079545	0.125	0.034091	0.761364	0.943182	0.056818	0.011364	0.238636	0.011364	0.738636	1	0	0.068182	0.181818	0	0.75	1	0	0.045455	0.090909	0.045455	0.818182	0.909091	0.090909	0.045455	0.227273	0.045455	0.681818	1	0	0.056818	0.147727	0.011364	0.784091	0.977273	0.022727	0.215909	0.306818	0.261364	0.215909	0.443182	0.556818	0.238636	0.238636	0.284091	0.238636	0.5	0.5
CPSF4_HEK293_2	0.25	0.25	0.25	0.25	0.5	0.5	0.22619	0.22619	0.22619	0.321429	0.595238	0.404762	0.02381	0.02381	0.119048	0.833333	0	1	0.095238	0	0	0.904762	0.095238	0.904762	0.095238	0	0	0.904762	0	1	0	0	0.095238	0.904762	0	1	0.095238	0	0.809524	0.095238	0	1	0.119048	0.02381	0.02381	0.833333	0.095238	0.904762	0.22619	0.22619	0.22619	0.321429	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
CPSF4_HEK293_3	0.25	0.25	0.25	0.25	0.5	0.5	0.21875	0.21875	0.34375	0.21875	0.5	0.5	0.03125	0.03125	0.03125	0.90625	0.0625	0.9375	0	0	0	1	0	1	0.125	0	0	0.875	0	1	0.125	0.75	0.125	0	0.4375	0.5625	0	0	0	1	0	1	0.03125	0.21875	0.03125	0.71875	0	1	0.21875	0.21875	0.21875	0.34375	0.4375	0.5625	0.25	0.25	0.25	0.25	0.5	0.5
CPSF4_HEK293_4	0.21875	0.34375	0.21875	0.21875	0.5	0.5	0.34375	0.21875	0.21875	0.21875	0.375	0.625	0.21875	0.46875	0.09375	0.21875	0.875	0.125	0.125	0.75	0	0.125	1	0	0	0.875	0	0.125	1	0	0.125	0.875	0	0	1	0	0.15625	0.15625	0.03125	0.65625	1	0	0.03125	0.78125	0.15625	0.03125	0.875	0.125	0.28125	0.28125	0.15625	0.28125	0.375	0.625	0.25	0.25	0.25	0.25	0.5	0.5
CPSF4_HEK293_5	0.25	0.25	0.25	0.25	0.5	0.5	0.233333	0.1	0.233333	0.433333	0.5	0.5	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0.2	0.8	0	0	0	1	0	1	0.133333	0	0	0.866667	0	1	0.15	0.55	0.15	0.15	0	1	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.5
